Symbol Name,Type,Side,Qty,Rem Qty,Order Price,Traded Price,Trigger Price,Status,Time/Date,Order Id,Message
SENSEX2642375500PE,LIMIT,BUY,520,0,5.5,5.415384615384616,0,executed,10:08:09 / 22-04-2026,1280029557,
SENSEX2642375500PE,LIMIT,BUY,520,0,5.5,5.45,0,executed,10:08:10 / 22-04-2026,1280029558,
SENSEX2642375500PE,LIMIT,BUY,520,0,5.5,5.45,0,executed,10:08:10 / 22-04-2026,1280029559,
SENSEX2642375500PE,LIMIT,BUY,520,0,5.5,5.45,0,executed,10:08:11 / 22-04-2026,1280029560,
SENSEX2642375500PE,LIMIT,BUY,520,0,5.5,5.45,0,executed,10:08:11 / 22-04-2026,1280029561,
SENSEX2642381600CE,LIMIT,BUY,520,0,5.5,5.45,0,executed,10:08:22 / 22-04-2026,1280029562,
SENSEX2642381600CE,LIMIT,BUY,520,0,5.5,5.45,0,executed,10:08:22 / 22-04-2026,1280029563,
SENSEX2642381600CE,LIMIT,BUY,520,0,5.5,5.45,0,executed,10:08:22 / 22-04-2026,1280029564,
SENSEX2642381600CE,LIMIT,BUY,520,0,5.55,5.45,0,executed,10:08:23 / 22-04-2026,1280029565,
SENSEX2642381600CE,LIMIT,BUY,520,0,5.55,5.45,0,executed,10:08:24 / 22-04-2026,1280029566,
SENSEX2642381600CE,LIMIT,BUY,520,0,5.55,5.45,0,executed,10:08:24 / 22-04-2026,1280029567,
SENSEX2642381600CE,LIMIT,BUY,520,0,5.55,5.45,0,executed,10:08:24 / 22-04-2026,1280029568,
SENSEX2642381600CE,LIMIT,BUY,520,0,5.55,5.45,0,executed,10:08:25 / 22-04-2026,1280029569,
SENSEX2642381600CE,LIMIT,BUY,520,0,5.5,5.45,0,executed,10:08:29 / 22-04-2026,1280029570,
SENSEX2642381600CE,LIMIT,BUY,520,0,5.5,5.45,0,executed,10:08:29 / 22-04-2026,1280029571,
SENSEX2642379300CE,LIMIT,SELL,520,0,124.75,126.91923076923077,0,executed,10:08:33 / 22-04-2026,1280029572,
SENSEX2642377500PE,LIMIT,SELL,520,0,105.6,107.63461538461539,0,executed,10:08:36 / 22-04-2026,1280029573,
SENSEX2642377500PE,LIMIT,SELL,520,0,97.55,99.41153846153846,0,executed,10:12:42 / 22-04-2026,1280029574,
SENSEX2642379300CE,LIMIT,SELL,520,0,124.65,126.44423076923077,0,executed,10:13:03 / 22-04-2026,1280029575,
SENSEX2642377500PE,LIMIT,SELL,520,0,101.9,103.55192307692307,0,executed,10:16:09 / 22-04-2026,1280029576,
SENSEX2642379300CE,LIMIT,SELL,520,0,124.15,126.46153846153847,0,executed,10:20:12 / 22-04-2026,1280029577,
SENSEX2642379300CE,LIMIT,SELL,520,0,120.15,122.02692307692308,0,executed,10:22:09 / 22-04-2026,1280029578,
SENSEX2642377500PE,LIMIT,SELL,520,0,113.25,115.3576923076923,0,executed,10:22:31 / 22-04-2026,1280029579,
SENSEX2642377500PE,LIMIT,SELL,520,0,100.85,102.38076923076923,0,executed,10:31:02 / 22-04-2026,1280029580,
SENSEX2642375500PE,LIMIT,BUY,520,0,5.65,5.55,0,executed,10:31:09 / 22-04-2026,1280029581,
SENSEX2642375500PE,LIMIT,BUY,520,0,5.65,5.55,0,executed,10:31:09 / 22-04-2026,1280029582,
SENSEX2642375500PE,LIMIT,BUY,520,0,5.65,5.55,0,executed,10:31:09 / 22-04-2026,1280029583,
SENSEX2642375500PE,LIMIT,BUY,520,0,5.65,5.55,0,executed,10:31:09 / 22-04-2026,1280029584,
SENSEX2642377500PE,LIMIT,SELL,520,0,99.7,101.46538461538462,0,executed,10:32:52 / 22-04-2026,1280029585,
SENSEX2642378500CE,LIMIT,SELL,520,0,395.25,402.0346153846154,0,executed,10:36:26 / 22-04-2026,1280029586,
SENSEX2642378500PE,LIMIT,SELL,520,0,387.95,395.4096153846154,0,executed,10:36:33 / 22-04-2026,1280029587,
SENSEX2642378500CE,LIMIT,SELL,520,0,401.05,410.0923076923077,0,executed,10:36:48 / 22-04-2026,1280029588,
SENSEX2642378500PE,LIMIT,SELL,520,0,379.25,386.225,0,executed,10:36:52 / 22-04-2026,1280029589,
SENSEX2642381600CE,LIMIT,BUY,520,0,5.55,5.5,0,executed,10:36:58 / 22-04-2026,1280029590,
SENSEX2642381600CE,LIMIT,BUY,520,0,5.55,5.5,0,executed,10:36:58 / 22-04-2026,1280029591,
SENSEX2642381600CE,LIMIT,BUY,520,0,5.55,5.5,0,executed,10:36:58 / 22-04-2026,1280029592,
SENSEX2642381600CE,LIMIT,BUY,520,0,5.6,5.5,0,executed,10:36:59 / 22-04-2026,1280029593,
SENSEX2642381600CE,LIMIT,BUY,520,0,5.6,5.5,0,executed,10:37:00 / 22-04-2026,1280029596,
SENSEX2642381600CE,LIMIT,BUY,520,0,5.55,5.55,0,executed,10:37:02 / 22-04-2026,1280029599,
SENSEX2642378000PE,LIMIT,SELL,520,0,180.55,184.5346153846154,0,executed,10:38:43 / 22-04-2026,1280029600,
SENSEX2642378000PE,LIMIT,SELL,520,0,180.4,183.47307692307692,0,executed,10:38:45 / 22-04-2026,1280029601,
SENSEX2642379300CE,LIMIT,SELL,520,0,137,138.87692307692308,0,executed,10:38:59 / 22-04-2026,1280029602,
SENSEX2642378000PE,LIMIT,SELL,520,0,166.6,169.77692307692308,0,executed,10:43:24 / 22-04-2026,1280029603,
SENSEX2642379300CE,LIMIT,SELL,200,0,145.85,148.98,0,executed,10:43:35 / 22-04-2026,1280029604,
SENSEX2642378000PE,LIMIT,SELL,200,0,154.5,158.1,0,executed,10:47:39 / 22-04-2026,1280029605,
SENSEX2642378000PE,LIMIT,SELL,200,0,154.7,157.75,0,executed,10:47:40 / 22-04-2026,1280029606,
SENSEX2642378000PE,LIMIT,SELL,200,0,152.45,155.1,0,executed,10:47:46 / 22-04-2026,1280029607,
SENSEX2642379300CE,LIMIT,SELL,200,0,168.25,170.95,0,executed,10:48:03 / 22-04-2026,1280029608,
SENSEX2642378500PE,LIMIT,SELL,500,0,314,319,0,executed,10:50:11 / 22-04-2026,1280029609,
SENSEX2642379300CE,LIMIT,SELL,500,0,160.25,163.18,0,executed,10:50:29 / 22-04-2026,1280029610,
SENSEX2642378000PE,LIMIT,SELL,500,0,149.65,152.554,0,executed,10:51:51 / 22-04-2026,1280029611,
SENSEX2642379300CE,LIMIT,SELL,200,0,163.95,168.13,0,executed,10:52:05 / 22-04-2026,1280029612,
SENSEX2642378500PE,LIMIT,SELL,200,0,282,287.9,0,executed,10:55:39 / 22-04-2026,1280029613,
SENSEX2642379300CE,LIMIT,SELL,200,0,170.25,173.2,0,executed,10:55:45 / 22-04-2026,1280029614,
SENSEX2642379300CE,LIMIT,SELL,200,0,163.15,166.36,0,executed,10:56:33 / 22-04-2026,1280029615,
SENSEX2642379300CE,LIMIT,SELL,200,0,148.25,150.5,0,executed,11:07:02 / 22-04-2026,1280029616,
SENSEX2642378500CE,LIMIT,SELL,200,0,471.9,483.675,0,executed,11:13:03 / 22-04-2026,1280029617,
SENSEX2642378500PE,LIMIT,SELL,200,0,303.35,309.31,0,executed,11:13:12 / 22-04-2026,1280029618,
SENSEX2642379300CE,LIMIT,SELL,200,0,141,144.55,0,executed,11:13:26 / 22-04-2026,1280029619,
SENSEX2642377500PE,LIMIT,BUY,1000,0,71.05,61.614,0,executed,11:21:37 / 22-04-2026,1280029620,
SENSEX2642377500PE,LIMIT,BUY,1000,0,71.05,61.672,0,executed,11:21:37 / 22-04-2026,1280029621,
SENSEX2642377500PE,LIMIT,BUY,1000,0,71.05,61.624,0,executed,11:21:37 / 22-04-2026,1280029622,
SENSEX2642377500PE,LIMIT,BUY,1000,0,71.05,61.697,0,executed,11:21:37 / 22-04-2026,1280029623,
SENSEX2642377500PE,LIMIT,BUY,1000,0,71.05,61.664,0,executed,11:21:37 / 22-04-2026,1280029624,
SENSEX2642377500PE,LIMIT,BUY,1000,0,71.05,61.639,0,executed,11:21:37 / 22-04-2026,1280029625,
SENSEX2642377500PE,LIMIT,BUY,1000,0,71.05,61.648,0,executed,11:21:37 / 22-04-2026,1280029626,
SENSEX2642378000PE,LIMIT,BUY,1000,0,157.55,136.204,0,executed,11:21:38 / 22-04-2026,1280029627,
SENSEX2642378500PE,LIMIT,BUY,1000,0,329.5,284.628,0,executed,11:21:38 / 22-04-2026,1280029628,
SENSEX2642378000PE,LIMIT,BUY,1000,0,157.55,136.28,0,executed,11:21:38 / 22-04-2026,1280029629,
SENSEX2642377500PE,LIMIT,BUY,280,0,71.05,61.75,0,executed,11:21:38 / 22-04-2026,1280029630,
SENSEX2642378500CE,LIMIT,BUY,240,0,576.2,502.2583333333333,0,executed,11:21:38 / 22-04-2026,1280029631,
SENSEX2642378500CE,LIMIT,BUY,1000,0,576.2,502.478,0,executed,11:21:38 / 22-04-2026,1280029632,
SENSEX2642378000PE,LIMIT,BUY,660,0,157.55,136.36515151515152,0,executed,11:21:38 / 22-04-2026,1280029633,
SENSEX2642379300CE,LIMIT,BUY,1000,0,184.95,162.59,0,executed,11:21:39 / 22-04-2026,1280029634,
SENSEX2642379300CE,LIMIT,BUY,1000,0,184.95,162.718,0,executed,11:21:39 / 22-04-2026,1280029635,
SENSEX2642379300CE,LIMIT,BUY,1000,0,184.95,162.872,0,executed,11:21:39 / 22-04-2026,1280029636,
SENSEX2642379300CE,LIMIT,BUY,1000,0,184.95,162.862,0,executed,11:21:39 / 22-04-2026,1280029637,
SENSEX2642378500PE,LIMIT,BUY,940,0,329.5,283.98191489361704,0,executed,11:21:39 / 22-04-2026,1280029638,
SENSEX2642379300CE,LIMIT,BUY,1000,0,184.95,162.755,0,executed,11:21:39 / 22-04-2026,1280029639,
SENSEX2642379300CE,LIMIT,BUY,1000,0,184.95,162.926,0,executed,11:21:39 / 22-04-2026,1280029640,
SENSEX2642379300CE,LIMIT,BUY,580,0,184.95,165.45172413793102,0,executed,11:21:40 / 22-04-2026,1280029641,
SENSEX2642375500PE,LIMIT,SELL,1000,0,3.75,4.35,0,executed,11:21:41 / 22-04-2026,1280029642,
SENSEX2642375500PE,LIMIT,SELL,1000,0,3.75,4.35,0,executed,11:21:41 / 22-04-2026,1280029643,
SENSEX2642375500PE,LIMIT,SELL,1000,0,3.75,4.35,0,executed,11:21:41 / 22-04-2026,1280029644,
SENSEX2642375500PE,LIMIT,SELL,1000,0,3.75,4.35,0,executed,11:21:41 / 22-04-2026,1280029645,
SENSEX2642375500PE,LIMIT,SELL,1000,0,3.75,4.35,0,executed,11:21:41 / 22-04-2026,1280029646,
SENSEX2642375500PE,LIMIT,SELL,1000,0,3.75,4.35,0,executed,11:21:41 / 22-04-2026,1280029647,
SENSEX2642375500PE,LIMIT,SELL,1000,0,3.75,4.35,0,executed,11:21:41 / 22-04-2026,1280029648,
SENSEX2642375500PE,LIMIT,SELL,1000,0,3.75,4.35,0,executed,11:21:42 / 22-04-2026,1280029649,
SENSEX2642381600CE,LIMIT,SELL,1000,0,4.6,5.43,0,executed,11:21:42 / 22-04-2026,1280029650,
SENSEX2642381600CE,LIMIT,SELL,1000,0,4.6,5.4,0,executed,11:21:42 / 22-04-2026,1280029651,
SENSEX2642375500PE,LIMIT,SELL,320,0,3.75,4.35,0,executed,11:21:42 / 22-04-2026,1280029652,
SENSEX2642381600CE,LIMIT,SELL,1000,0,4.6,5.4,0,executed,11:21:42 / 22-04-2026,1280029653,
SENSEX2642381600CE,LIMIT,SELL,1000,0,4.6,5.4,0,executed,11:21:42 / 22-04-2026,1280029654,
SENSEX2642381600CE,LIMIT,SELL,1000,0,4.6,5.37,0,executed,11:21:42 / 22-04-2026,1280029655,
SENSEX2642381600CE,LIMIT,SELL,320,0,4.6,5.4,0,executed,11:21:43 / 22-04-2026,1280029656,
SENSEX2642381600CE,LIMIT,SELL,1000,0,4.6,5.4,0,executed,11:21:43 / 22-04-2026,1280029657,
SENSEX2642381600CE,LIMIT,SELL,1000,0,4.6,5.366,0,executed,11:21:43 / 22-04-2026,1280029658,
SENSEX2642381600CE,LIMIT,SELL,1000,0,4.6,5.37,0,executed,11:21:43 / 22-04-2026,1280029659,
SENSEX2642379400CE,LIMIT,SELL,480,0,112.6,113.80208333333333,0,executed,11:43:34 / 22-04-2026,1280029664,
SENSEX2642379400CE,LIMIT,SELL,480,0,112.05,114.64166666666667,0,executed,11:43:37 / 22-04-2026,1280029665,
SENSEX2642379400CE,LIMIT,SELL,1000,0,114.05,116.297,0,executed,11:43:49 / 22-04-2026,1280029666,
SENSEX2642379400CE,LIMIT,SELL,220,0,114.05,116.29545454545455,0,executed,11:43:49 / 22-04-2026,1280029667,
SENSEX2642377800PE,LIMIT,SELL,220,0,108.4,109.06818181818181,0,executed,11:44:06 / 22-04-2026,1280029668,
SENSEX2642377800PE,LIMIT,SELL,1000,0,108.4,108.981,0,executed,11:44:06 / 22-04-2026,1280029669,
SENSEX2642377800PE,LIMIT,SELL,1000,0,107.6,108.846,0,executed,11:44:11 / 22-04-2026,1280029670,
SENSEX2642377800PE,LIMIT,SELL,220,0,107.6,109.06818181818181,0,executed,11:44:12 / 22-04-2026,1280029671,
SENSEX2642379400CE,LIMIT,SELL,220,0,99.25,101.44090909090909,0,executed,11:49:13 / 22-04-2026,1280029672,
SENSEX2642381500CE,LIMIT,BUY,520,0,5.15,5.1,0,executed,11:51:19 / 22-04-2026,1280029673,
SENSEX2642381500CE,LIMIT,BUY,520,0,5.15,5.144230769230769,0,executed,11:51:19 / 22-04-2026,1280029674,
SENSEX2642381500CE,LIMIT,BUY,520,0,5.15,5.15,0,executed,11:51:20 / 22-04-2026,1280029675,
SENSEX2642381500CE,LIMIT,BUY,520,0,5.15,5.15,0,executed,11:51:20 / 22-04-2026,1280029676,
SENSEX2642381500CE,LIMIT,BUY,520,0,5.25,5.15,0,executed,11:51:22 / 22-04-2026,1280029677,
SENSEX2642375000PE,LIMIT,BUY,520,0,3.05,3.05,0,executed,11:51:30 / 22-04-2026,1280029678,
SENSEX2642375000PE,LIMIT,BUY,520,0,3.05,3.05,0,executed,11:51:31 / 22-04-2026,1280029679,
SENSEX2642375000PE,LIMIT,BUY,520,0,3.05,3.05,0,executed,11:51:31 / 22-04-2026,1280029680,
SENSEX2642375000PE,LIMIT,BUY,520,0,3.1,3.05,0,executed,11:51:31 / 22-04-2026,1280029681,
SENSEX2642375000PE,LIMIT,BUY,520,0,3.1,3.05,0,executed,11:51:31 / 22-04-2026,1280029682,
SENSEX2642375000PE,LIMIT,BUY,520,0,3.1,3.05,0,executed,11:51:32 / 22-04-2026,1280029683,
SENSEX2642377800PE,LIMIT,SELL,200,0,102.7,105.5,0,executed,11:58:09 / 22-04-2026,1280029684,
SENSEX2642381500CE,LIMIT,BUY,200,0,5.4,5.3,0,executed,11:59:26 / 22-04-2026,1280029685,
SENSEX2642377800PE,LIMIT,SELL,200,0,98.6,100.35,0,executed,11:59:36 / 22-04-2026,1280029686,
SENSEX2642379400CE,LIMIT,SELL,200,0,111.55,114.3,0,executed,12:10:20 / 22-04-2026,1280029687,
SENSEX2642379400CE,LIMIT,SELL,200,0,103.4,105.4,0,executed,12:19:42 / 22-04-2026,1280029688,
SENSEX2642379300CE,LIMIT,SELL,200,0,116.85,119.09,0,executed,12:25:07 / 22-04-2026,1280029693,
SENSEX2642378000PE,LIMIT,SELL,200,0,124.5,126.98,0,executed,13:04:29 / 22-04-2026,1280029698,
SENSEX2642379300CE,LIMIT,SELL,200,0,111.9,113.555,0,executed,13:22:25 / 22-04-2026,1280029699,
SENSEX2642378500CE,LIMIT,SELL,200,0,368.4,375.65,0,executed,13:22:54 / 22-04-2026,1280029700,
SENSEX2642378000PE,LIMIT,SELL,200,0,125.9,128.65,0,executed,13:36:02 / 22-04-2026,1280029701,
SENSEX2642379400CE,LIMIT,SELL,200,0,96.25,98,0,executed,13:36:20 / 22-04-2026,1280029702,
SENSEX2642379300CE,LIMIT,SELL,200,0,112.7,113.95,0,executed,13:39:54 / 22-04-2026,1280029703,
SENSEX2642378000PE,LIMIT,SELL,200,0,127.45,129.36,0,executed,13:41:57 / 22-04-2026,1280029704,
SENSEX2642377800PE,LIMIT,SELL,200,0,91.65,93.79,0,executed,13:42:09 / 22-04-2026,1280029705,
SENSEX2642378500PE,LIMIT,SELL,200,0,264.3,269.25,0,executed,13:49:21 / 22-04-2026,1280029706,
SENSEX2642377800PE,LIMIT,BUY,1000,0,117.05,102.567,0,executed,13:52:59 / 22-04-2026,1280029707,
SENSEX2642378500CE,LIMIT,BUY,200,0,473.95,410.685,0,executed,13:52:59 / 22-04-2026,1280029708,
SENSEX2642377800PE,LIMIT,BUY,40,0,117.05,102.625,0,executed,13:52:59 / 22-04-2026,1280029709,
SENSEX2642378500PE,LIMIT,BUY,200,0,336.25,293.775,0,executed,13:52:59 / 22-04-2026,1280029710,
SENSEX2642378000PE,LIMIT,BUY,600,0,159.9,140,0,executed,13:52:59 / 22-04-2026,1280029711,
SENSEX2642377800PE,LIMIT,BUY,1000,0,117.05,102.517,0,executed,13:53:00 / 22-04-2026,1280029712,
SENSEX2642379300CE,LIMIT,BUY,600,0,126.8,110.495,0,executed,13:53:00 / 22-04-2026,1280029713,
SENSEX2642379400CE,LIMIT,BUY,1000,0,105.8,92.632,0,executed,13:53:00 / 22-04-2026,1280029714,
SENSEX2642379400CE,LIMIT,BUY,1000,0,105.8,92.58,0,executed,13:53:00 / 22-04-2026,1280029715,
SENSEX2642379400CE,LIMIT,BUY,1000,0,105.8,92.562,0,executed,13:53:00 / 22-04-2026,1280029716,
SENSEX2642377800PE,LIMIT,BUY,1000,0,117.05,101.977,0,executed,13:53:00 / 22-04-2026,1280029717,
SENSEX2642381500CE,LIMIT,SELL,1000,0,3.85,4.45,0,executed,13:53:01 / 22-04-2026,1280029718,
SENSEX2642381500CE,LIMIT,SELL,1000,0,3.85,4.45,0,executed,13:53:01 / 22-04-2026,1280029719,
SENSEX2642381500CE,LIMIT,SELL,800,0,3.85,4.45,0,executed,13:53:01 / 22-04-2026,1280029720,
SENSEX2642375000PE,LIMIT,SELL,1000,0,2.65,3.05,0,executed,13:53:01 / 22-04-2026,1280029721,
SENSEX2642375000PE,LIMIT,SELL,120,0,2.65,3.05,0,executed,13:53:01 / 22-04-2026,1280029722,
SENSEX2642375000PE,LIMIT,SELL,1000,0,2.65,3.05,0,executed,13:53:01 / 22-04-2026,1280029723,
SENSEX2642375000PE,LIMIT,SELL,1000,0,2.65,3.05,0,executed,13:53:01 / 22-04-2026,1280029724,
SENSEX2642381300CE,LIMIT,BUY,500,0,5,4.906,0,executed,14:37:53 / 22-04-2026,1280029725,
SENSEX2642381300CE,LIMIT,BUY,1000,0,5,4.95,0,executed,14:37:53 / 22-04-2026,1280029726,
SENSEX2642381300CE,LIMIT,BUY,1000,0,5,4.95,0,executed,14:37:53 / 22-04-2026,1280029727,
SENSEX2642381300CE,LIMIT,BUY,500,0,5,4.95,0,executed,14:37:53 / 22-04-2026,1280029728,
SENSEX2642381300CE,LIMIT,BUY,500,0,4.9,4.9,0,executed,14:37:54 / 22-04-2026,1280029729,
SENSEX2642381300CE,LIMIT,BUY,1000,0,4.9,4.9,0,executed,14:37:54 / 22-04-2026,1280029730,
SENSEX2642381300CE,LIMIT,BUY,500,0,4.9,4.9,0,executed,14:37:54 / 22-04-2026,1280029731,
SENSEX2642381300CE,LIMIT,BUY,1000,0,4.9,4.9,0,executed,14:37:55 / 22-04-2026,1280029732,
SENSEX2642381300CE,LIMIT,BUY,1000,0,4.9,4.9,0,executed,14:37:55 / 22-04-2026,1280029733,
SENSEX2642381300CE,LIMIT,BUY,500,0,4.9,4.9,0,executed,14:37:55 / 22-04-2026,1280029734,
SENSEX2642381300CE,LIMIT,BUY,1000,0,5,4.95,0,executed,14:37:58 / 22-04-2026,1280029735,
SENSEX2642381300CE,LIMIT,BUY,500,0,5,4.95,0,executed,14:37:58 / 22-04-2026,1280029736,
SENSEX2642381300CE,LIMIT,BUY,1000,0,5,4.95,0,executed,14:38:00 / 22-04-2026,1280029737,
SENSEX2642381300CE,LIMIT,BUY,500,0,5,4.95,0,executed,14:38:00 / 22-04-2026,1280029738,
SENSEX2642381300CE,LIMIT,BUY,1000,0,5,5,0,executed,14:38:01 / 22-04-2026,1280029739,
SENSEX2642381300CE,LIMIT,BUY,500,0,5,5,0,executed,14:38:01 / 22-04-2026,1280029740,
SENSEX2642376000PE,LIMIT,BUY,500,0,6,5.95,0,executed,14:38:03 / 22-04-2026,1280029741,
SENSEX2642376000PE,LIMIT,BUY,1000,0,6,5.95,0,executed,14:38:03 / 22-04-2026,1280029742,
SENSEX2642376000PE,LIMIT,BUY,1000,0,6,5.95,0,executed,14:38:03 / 22-04-2026,1280029743,
SENSEX2642376000PE,LIMIT,BUY,500,0,6,5.95,0,executed,14:38:03 / 22-04-2026,1280029744,
SENSEX2642376000PE,LIMIT,BUY,1000,0,6.05,5.95,0,executed,14:38:03 / 22-04-2026,1280029745,
SENSEX2642376000PE,LIMIT,BUY,500,0,6.05,5.95,0,executed,14:38:03 / 22-04-2026,1280029746,
SENSEX2642376000PE,LIMIT,BUY,500,0,6.05,5.95,0,executed,14:38:03 / 22-04-2026,1280029747,
SENSEX2642376000PE,LIMIT,BUY,1000,0,6.05,5.95,0,executed,14:38:03 / 22-04-2026,1280029748,
SENSEX2642376000PE,LIMIT,BUY,500,0,6,5.95,0,executed,14:38:05 / 22-04-2026,1280029749,
SENSEX2642376000PE,LIMIT,BUY,1000,0,6,5.95,0,executed,14:38:05 / 22-04-2026,1280029750,
SENSEX2642379200CE,LIMIT,SELL,1000,0,131.75,134.827,0,executed,14:38:21 / 22-04-2026,1280029751,
SENSEX2642379200CE,LIMIT,SELL,500,0,131.75,134.912,0,executed,14:38:21 / 22-04-2026,1280029752,
SENSEX2642379200CE,LIMIT,SELL,1000,0,131.55,133.835,0,executed,14:38:24 / 22-04-2026,1280029753,
SENSEX2642379200CE,LIMIT,SELL,500,0,131.55,133.776,0,executed,14:38:24 / 22-04-2026,1280029754,
SENSEX2642378000PE,LIMIT,SELL,500,0,118.5,120.95,0,executed,14:38:35 / 22-04-2026,1280029755,
SENSEX2642378000PE,LIMIT,SELL,1000,0,118.5,120.974,0,executed,14:38:35 / 22-04-2026,1280029756,
SENSEX2642378000PE,LIMIT,SELL,500,0,118.6,121.098,0,executed,14:38:37 / 22-04-2026,1280029757,
SENSEX2642378000PE,LIMIT,SELL,1000,0,118.6,121.073,0,executed,14:38:37 / 22-04-2026,1280029758,
SENSEX2642379200CE,LIMIT,SELL,500,0,120.65,123.486,0,executed,14:38:51 / 22-04-2026,1280029759,
SENSEX2642379200CE,LIMIT,SELL,1000,0,120.65,123.373,0,executed,14:38:51 / 22-04-2026,1280029760,
SENSEX2642378000PE,LIMIT,SELL,500,0,122.25,123.948,0,executed,14:39:02 / 22-04-2026,1280029761,
SENSEX2642378000PE,LIMIT,SELL,1000,0,122.25,123.739,0,executed,14:39:02 / 22-04-2026,1280029762,
SENSEX2642378500PE,LIMIT,BUY,200,0,285.75,273.08,0,executed,14:40:41 / 22-04-2026,1280029763,
SENSEX2642378000PE,LIMIT,SELL,200,0,116.5,121.6,0,executed,14:40:42 / 22-04-2026,1280029764,
SENSEX2642378500PE,LIMIT,BUY,200,0,286.05,273.395,0,executed,14:40:46 / 22-04-2026,1280029765,
SENSEX2642378000PE,LIMIT,SELL,200,0,117.3,122.245,0,executed,14:40:46 / 22-04-2026,1280029766,
SENSEX2642378500PE,LIMIT,BUY,200,0,288.75,275.675,0,executed,14:40:54 / 22-04-2026,1280029767,
SENSEX2642378000PE,LIMIT,SELL,200,0,116.6,123.95,0,executed,14:40:55 / 22-04-2026,1280029768,
SENSEX2642378500PE,LIMIT,BUY,200,0,291.55,278.785,0,executed,14:40:59 / 22-04-2026,1280029769,
SENSEX2642378000PE,LIMIT,SELL,200,0,119,125.1,0,executed,14:40:59 / 22-04-2026,1280029770,
SENSEX2642378800CE,LIMIT,BUY,200,0,270.7,258.7,0,executed,14:41:40 / 22-04-2026,1280029771,
SENSEX2642379200CE,LIMIT,SELL,200,0,123.45,129.26,0,executed,14:41:40 / 22-04-2026,1280029772,
SENSEX2642378800CE,LIMIT,BUY,200,0,270.85,258.3,0,executed,14:41:45 / 22-04-2026,1280029773,
SENSEX2642379200CE,LIMIT,SELL,200,0,122.65,129.15,0,executed,14:41:46 / 22-04-2026,1280029774,
SENSEX2642378800CE,LIMIT,BUY,200,0,270.25,256.935,0,executed,14:41:55 / 22-04-2026,1280029775,
SENSEX2642378800CE,LIMIT,BUY,200,0,270.25,256.765,0,executed,14:41:55 / 22-04-2026,1280029776,
SENSEX2642379200CE,LIMIT,SELL,200,0,123.7,128.555,0,executed,14:41:55 / 22-04-2026,1280029777,
SENSEX2642379200CE,LIMIT,SELL,200,0,123.7,128.7,0,executed,14:41:56 / 22-04-2026,1280029778,
SENSEX2642381300CE,LIMIT,SELL,1000,0,4.65,4.75,0,executed,14:42:11 / 22-04-2026,1280029779,
SENSEX2642381300CE,LIMIT,SELL,500,0,4.65,4.7,0,executed,14:42:11 / 22-04-2026,1280029780,
SENSEX2642381300CE,LIMIT,SELL,1000,0,4.65,4.7,0,executed,14:42:11 / 22-04-2026,1280029781,
SENSEX2642381300CE,LIMIT,SELL,500,0,4.65,4.75,0,executed,14:42:12 / 22-04-2026,1280029782,
SENSEX2642381300CE,LIMIT,SELL,1000,0,4.7,4.7,0,executed,14:42:13 / 22-04-2026,1280029783,
SENSEX2642381300CE,LIMIT,SELL,500,0,4.7,4.7,0,executed,14:42:13 / 22-04-2026,1280029784,
SENSEX2642376000PE,LIMIT,SELL,500,0,5.6,5.7,0,executed,14:42:18 / 22-04-2026,1280029785,
SENSEX2642376000PE,LIMIT,SELL,1000,0,5.6,5.676,0,executed,14:42:18 / 22-04-2026,1280029786,
SENSEX2642376000PE,LIMIT,SELL,1000,0,5.6,5.65,0,executed,14:42:18 / 22-04-2026,1280029787,
SENSEX2642376000PE,LIMIT,SELL,500,0,5.6,5.664,0,executed,14:42:18 / 22-04-2026,1280029788,
SENSEX2642376000PE,LIMIT,BUY,1000,0,5.75,5.75,0,executed,14:42:21 / 22-04-2026,1280029789,
SENSEX2642376000PE,LIMIT,BUY,500,0,5.75,5.75,0,executed,14:42:21 / 22-04-2026,1280029790,
SENSEX2642378000PE,LIMIT,BUY,1000,0,115,114.857,0,executed,14:54:55 / 22-04-2026,1280029791,
SENSEX2642378000PE,LIMIT,BUY,1000,0,115,114.998,0,executed,14:54:55 / 22-04-2026,1280029792,
SENSEX2642378000PE,LIMIT,BUY,1000,0,115,114.993,0,executed,14:54:55 / 22-04-2026,1280029793,
SENSEX2642378000PE,LIMIT,BUY,1000,0,115,114.981,0,executed,14:54:55 / 22-04-2026,1280029794,
SENSEX2642378000PE,LIMIT,BUY,1000,0,115,115,0,executed,14:54:55 / 22-04-2026,1280029795,
SENSEX2642378000PE,LIMIT,BUY,300,0,115,115,0,executed,14:54:58 / 22-04-2026,1280029796,
SENSEX2642379200CE,LIMIT,BUY,1000,0,129,129,0,executed,14:55:05 / 22-04-2026,1280029797,
SENSEX2642379200CE,LIMIT,BUY,500,0,129,129,0,executed,14:55:05 / 22-04-2026,1280029798,
SENSEX2642379200CE,LIMIT,BUY,500,0,134.6,132.424,0,executed,14:55:18 / 22-04-2026,1280029799,
SENSEX2642378000PE,LIMIT,BUY,300,0,132.15,114.60666666666667,0,executed,14:55:26 / 22-04-2026,1280029800,
SENSEX2642379200CE,LIMIT,BUY,500,0,135.2,132.774,0,executed,14:55:34 / 22-04-2026,1280029801,
SENSEX2642378800CE,LIMIT,SELL,800,0,229.75,270.8925,0,executed,14:55:41 / 22-04-2026,1280029802,
